,link,summary,templates,related_status,related_timestep,source
23,https://drive.google.com/file/d/1x-DzB-k-s7zNQhmbZb8m8Qyg0fWjMQ1j/view?usp=sharing,"(0:00) Risk of physical damage! There's another drone 3m away and in the drone's path. [SEP]
(0:02) Risk of physical damage! The drone is flying close to 3 people who are 1m away. [SEP]
(0:06) Risk of physical damage! Now the drone is flying only 2m from a ruin. [SEP]",(0:00) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 10.0m. (0:05) The drone is facing the risk of physical damage. There is a ruin in the drone's flight path at a distance of 10.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""drone"", ""Distance"": 10.0} {""time_stamp"": ""0:05"", ""name"": ""ruin"", ""Distance"": 10.0}","{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""drone"", ""Distance"": 10.0} {""time_stamp"": ""0:05"", ""name"": ""ruin"", ""Distance"": 10.0}"
26,https://drive.google.com/file/d/1rWH0mrfYUS7I1xAsZFFsfOohiFX_vH5a/view?usp=sharing,"(0:01) Risk of physical damage! There's a bench in the drone's flight path at a distance of 2m. [SEP]
(0:05) Risk of physical damage! Now there are stairs in the drone's flight path at a distance of .5m. [SEP]",(0:01) The drone is facing the risk of physical damage. There is a bench in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a stair in the drone's flight path at a distance of 0.5m.,,"{""time_stamp"": ""0:01"", ""name"": ""bench"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""stair"", ""Distance"": 0.5}","{""time_stamp"": ""0:01"", ""name"": ""bench"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""stair"", ""Distance"": 0.5}"
158,https://drive.google.com/file/d/1ioU24HwaQk5d8ecd4RWBMkgtkC_dUW0o/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:02) Risk of physical damage! There's another tree in the drone's flight path at a distance of 5m. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0}"
10,https://drive.google.com/file/d/1XEwPmDFGLiLPBZ0EkHIWm4RJT00g_zzE/view?usp=sharing,"(0:01) Risk of physical damage! There's an industrial water tank in the drone's flight path at a distance of 2m.  [SEP]
(0:03) Risk of physical damage! Now the industrial water tank is only .5m away. [SEP]","(0:01) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 2.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 0.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a industrial water tank 1 in the drone's flight path at a distance of 2.0m.",,"{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0}","{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0}"
34,https://drive.google.com/file/d/1lvNzmnTIHM62Br_zY0xzSD4U4S8BJAIz/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage!There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:04) Risk of physical damage! Now there's another tree only 1.5m away. [SEP]
(0:06) Risk of physical damage! There's another tree only .5m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}"
69,https://drive.google.com/file/d/1rPJQRCdOwvy00eK0ktlT0hPpkC9ochF6/view?usp=sharing,"(0:01) Risk of physical damage! The drone is flying next to a tree only 1m away. [SEP]
(0:02) Risk of physical damage! There's another tree 3m away which is in the drone's path. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 10.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 10.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 10.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 3.0}"
39,https://drive.google.com/file/d/1SyJvKUBqwPwiqnKZRvW-FtdTYmZMT6ng/view?usp=sharing,"(0:02) Risk of physical damage! There's a bench in the flight path 8m away. [SEP]
(0:03) Risk of physical damage! Now a tree is in the drone's path and 2m away. [SEP] 
(0:05) Risk of physical damage! The drone is flying close to a lamp 1.5m away, and toward a house in its path 3m away. [SEP] 
(0:07) Risk of physical damage! There's a pillar 2m away and in the drone's path. [SEP]",(0:02) The drone is facing the risk of physical damage. There is a bench 1 in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a bench 2 in the drone's flight path at a distance of 10.0m. (0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a hause in the drone's flight path at a distance of 3.0m. (0:07) The drone is facing the risk of physical damage. There is a pillar in the drone's flight path at a distance of 2.0m.,,"{""time_stamp"": ""0:02"", ""name"": ""bench 1"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""bench 2"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""hause"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""pillar"", ""Distance"": 2.0}","{""time_stamp"": ""0:02"", ""name"": ""bench 1"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""bench 2"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""hause"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""pillar"", ""Distance"": 2.0}"
81,https://drive.google.com/file/d/1_iqwxrNaYtlcvWkYecEPWoGzoEuX77cd/view?usp=sharing,"Risk of physical damage! The drone's battery is low. It's flying at a 1m altitude in low temperatures. [SEP]
(0:03) Risk of physical damage! The drone is flying toward a tree in its path 5m ahead. [SEP]
(0:05) Risk of physical damage! Now that tree in the drone's path is 1m away. [SEP]
(0:06) Risk of physical damage! The tree that was in the drone's path is now next to the drone, 2m away. [SEP]
(0:14) Risk of physical damage! There's another tree up ahead in the drone's path, 7m away.[SEP]
(0:16) Risk of physical damage! Now the drone is flying next to and 1m from that tree. [SEP]",The drone is flying in low temperature at 9 degree with a low battery level at 40%.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 1.0m. (0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 10.0m. (0:14) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 7.0m.,"{""Battery_level"": 40, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 10.0} {""time_stamp"": ""0:14"", ""name"": ""tree 4"", ""Distance"": 7.0}","{""Battery_level"": 40, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 10.0} {""time_stamp"": ""0:14"", ""name"": ""tree 4"", ""Distance"": 7.0}"
30,https://drive.google.com/file/d/1xENdVWZzhSi1NvoiM97hwqWxnWWy_wgr/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 2m. [SEP]
(0:00) Risk of physical damage! There are stairs in the drone's flight path at a distance of 5m. There's also a lamp in the drone's flight path at a distance of 6m. [SEP]
(0:04) Risk of physical damage! Now there's a hallway in the drone's flight path at a distance of 3m. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a stair in the drone's flight path at a distance of 5.0m. (0:00) The drone is facing the risk of physical damage. There is a lamp in the drone's flight path at a distance of 6.0m. (0:04) The drone is facing the risk of physical damage. There is a hallway in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""stair"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""lamp"", ""Distance"": 6.0} {""time_stamp"": ""0:04"", ""name"": ""hallway"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""stair"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""lamp"", ""Distance"": 6.0} {""time_stamp"": ""0:04"", ""name"": ""hallway"", ""Distance"": 3.0}"
177,https://drive.google.com/file/d/1aSwlLdr6HFOcBgDOAjjqVtBIqba8kFg8/view?usp=sharing,"Risk of physical damage! The drone's frame is damaged. It's flying with low battery at a 15m altitude. [SEP]
(0:02) Risk of physical damage! In 8m there's a tree in the drone's flight path. [SEP]
(0:04) Risk of physical damage! The drone is flying 1m from a tree and 1.5m from another tree. [SEP]
(0:05) Risk of physical damage! The drone is approaching a building in its path 7m ahead. [SEP]
(0:09) Risk of physical damage! Now the drone is flying 2m from the building. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:05) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 7.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}"
38,https://drive.google.com/file/d/1SyJvKUBqwPwiqnKZRvW-FtdTYmZMT6ng/view?usp=sharing,"(0:02) Risk of physical damage! There's a bench in the drone's flight path at a distance of 8m. [SEP]
(0:03) Risk of physical damage! Now there's a tree in the drone's flight path at a distance of 2m. [SEP] 
(0:05) Risk of physical damage! Now there's a house in the drone's flight path at a distance of 3m. There is a lamp only 1.5m away. [SEP] 
(0:07) Risk of physical damage! Now there's a pillar in the drone's flight path at a distance of 2m. [SEP] ",(0:02) The drone is facing the risk of physical damage. There is a bench 1 in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a bench 2 in the drone's flight path at a distance of 10.0m. (0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a hause in the drone's flight path at a distance of 3.0m. (0:07) The drone is facing the risk of physical damage. There is a pillar in the drone's flight path at a distance of 2.0m.,,"{""time_stamp"": ""0:02"", ""name"": ""bench 1"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""bench 2"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""hause"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""pillar"", ""Distance"": 2.0}","{""time_stamp"": ""0:02"", ""name"": ""bench 1"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""bench 2"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""hause"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""pillar"", ""Distance"": 2.0}"
62,https://drive.google.com/file/d/1Uu5n0pNgcjNIbBCFc25MidVnH63-q50u/view?usp=sharing,"Risk of physical damage and lost connection! The drone has a damaged frame and low battery. It’s flying at an altitude of 20m. The drone is 4805m away from the remote control and nearly out of range. [SEP]
(0:00) Risk of physical damage! There's a building only 1.5m away. [SEP]","The drone has only 30% battery and is 4805m away from the remote control.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.5m, and the pilot is not experienced.","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}"
107,https://drive.google.com/file/d/1XII2FDm6utleCB97MtWLlr8bHJop12rz/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It's flying in a low temperature environment at a 2m altitude.  [SEP]
(0:03) Risk of physical damage! There's a tree in the flight path in 3m/ [SEP]
(0:10) Risk of physical damage! The drone is flying 2m from a pavilion. [SEP]
(0:11) Risk of physical damage! There's a table 1m from where the drone is flying. [SEP]",The drone is flying with a damaged frame.The drone is flying in low temperature at 6 degree with a low battery level at 30%.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}","{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}"
